Phi[deg],Theta[deg],dB(GainTotal),Array_Data
94,-82,-7.06628,
96,-82,-4.87043,
98,-82,-8.83023,
100,-82,-11.6959,
102,-82,-7.68726,
104,-82,-14.5434,
106,-82,-9.40539,
108,-82,-8.71673,
110,-82,-7.73103,
112,-82,-0.20561,
114,-82,-7.83455,
116,-82,-0.246417,
118,-82,4.38003,
120,-82,0.705533,
122,-82,-8.05809,
124,-82,-3.0666,
126,-82,-4.70436,
128,-82,-9.28767,
130,-82,-8.54095,
132,-82,-4.05885,
134,-82,-3.47061,
136,-82,-8.42871,
138,-82,-12.8148,
140,-82,-7.17145,
142,-82,-7.6162,
144,-82,-14.7593,
146,-82,-13.6701,
148,-82,-1.26264,
150,-82,4.10052,
152,-82,4.86905,
154,-82,0.0498167,
156,-82,-16.3732,
158,-82,-6.39471,
160,-82,-7.14721,
162,-82,-1.82536,
164,-82,-2.77755,
166,-82,-5.96691,
168,-82,-6.98929,
170,-82,-10.7384,
172,-82,-9.78346,
174,-82,-8.50851,
176,-82,-7.9055,
178,-82,-9.23147,
180,-82,-15.6301,
-180,-80,-14.026,
-178,-80,-8.69611,
-176,-80,-4.74005,
-174,-80,-1.46802,
-172,-80,-2.09389,
-170,-80,-9.99425,
-168,-80,-6.25852,
-166,-80,-8.96372,
-164,-80,-3.3418,
-162,-80,2.29115,
-160,-80,0.699022,
-158,-80,-4.80252,
-156,-80,-4.71066,
-154,-80,-5.12864,
-152,-80,-6.14336,
-150,-80,-9.44322,
-148,-80,-8.07552,
-146,-80,-3.27824,
-144,-80,-4.43202,
-142,-80,-9.60164,
-140,-80,-12.1093,
-138,-80,-13.1439,
-136,-80,-7.73614,
-134,-80,-3.20869,
-132,-80,-4.50861,
-130,-80,-11.6284,
-128,-80,-4.39826,
-126,-80,1.45537,
-124,-80,2.76439,
-122,-80,-0.0586571,
-120,-80,-3.17922,
-118,-80,-4.18182,
-116,-80,-6.12645,
-114,-80,-6.18228,
-112,-80,-8.50403,
-110,-80,-9.85907,
-108,-80,-2.42175,
-106,-80,-1.50107,
-104,-80,-3.76102,
-102,-80,-5.87111,
-100,-80,-6.16832,
-98,-80,-5.98357,
-96,-80,-6.30231,
-94,-80,-4.02207,
-92,-80,-0.221703,
-90,-80,0.338507,
-88,-80,-3.34832,
-86,-80,-9.18496,
-84,-80,-13.158,
-82,-80,-18.9374,
-80,-80,-8.79033,
-78,-80,-6.86824,
-76,-80,-5.74429,
-74,-80,-3.37276,
-72,-80,-6.34017,
-70,-80,-8.48316,
-68,-80,-0.849818,
-66,-80,-9.43118,
-64,-80,0.23123,
-62,-80,5.34452,
-60,-80,3.18144,
-58,-80,-6.12578,
-56,-80,-4.07962,
-54,-80,-5.62273,
-52,-80,-15.9952,
-50,-80,-14.5349,
-48,-80,-5.05618,
-46,-80,-1.54688,
-44,-80,-2.53832,
-42,-80,-6.16276,
-40,-80,-7.74329,
-38,-80,-8.61559,
-36,-80,-15.8377,
-34,-80,-17.2994,
-32,-80,-10.0423,
-30,-80,0.748853,
-28,-80,3.80801,
-26,-80,0.672627,
-24,-80,-16.5776,
-22,-80,-13.7706,
-20,-80,-9.80703,
-18,-80,-1.76551,
-16,-80,-4.28668,
-14,-80,-11.5158,
-12,-80,-5.9988,
-10,-80,-6.19656,
-8,-80,-5.59843,
-6,-80,-6.07628,
-4,-80,-9.24822,
-2,-80,-15.123,
0,-80,-16.1768,
2,-80,-7.05182,
4,-80,-4.30368,
6,-80,-5.31911,
8,-80,-6.01706,
10,-80,-5.46557,
12,-80,-5.24533,
14,-80,-7.02592,
16,-80,-2.96228,
18,-80,1.11045,
20,-80,0.173979,
22,-80,-3.87625,
24,-80,-6.42997,
26,-80,-6.16026,
28,-80,-5.75054,
30,-80,-7.77773,
32,-80,-5.93084,
34,-80,-2.19287,
36,-80,-3.20727,
38,-80,-8.22577,
40,-80,-12.4441,
42,-80,-7.98333,
44,-80,-3.17551,
46,-80,-2.46826,
48,-80,-3.54294,
50,-80,-7.48784,
52,-80,-5.70971,
54,-80,-1.24105,
56,-80,0.122615,
58,-80,-2.40659,
60,-80,-5.88338,
62,-80,-5.99643,
64,-80,-5.36992,
66,-80,-4.87769,
68,-80,-8.44554,
70,-80,-13.9269,
72,-80,-3.44739,
74,-80,-1.78026,
76,-80,-2.68226,
78,-80,-4.09563,
80,-80,-5.51182,
82,-80,-6.29175,
84,-80,-6.32618,
86,-80,-2.71352,
88,-80,1.1964,
90,-80,1.64347,
92,-80,-2.31079,
94,-80,-7.5848,
96,-80,-6.25729,
98,-80,-9.15587,
100,-80,-8.41512,
102,-80,-6.0909,
104,-80,-15.5751,
106,-80,-7.34321,
108,-80,-7.53234,
110,-80,-7.18363,
112,-80,0.360917,
114,-80,-7.32021,
116,-80,0.0328247,
118,-80,4.63064,
120,-80,1.0412,
122,-80,-7.65605,
124,-80,-3.03134,
126,-80,-4.56571,
128,-80,-9.0428,
130,-80,-7.90798,
132,-80,-3.49752,
134,-80,-2.89212,
136,-80,-7.53247,
138,-80,-13.6443,
140,-80,-7.55865,
142,-80,-8.02121,
144,-80,-16.1308,
146,-80,-13.8607,
148,-80,-1.29674,
150,-80,4.36184,
152,-80,5.44031,
154,-80,1.28605,
156,-80,-16.56,
158,-80,-7.47613,
160,-80,-6.59756,
162,-80,-0.897238,
164,-80,-1.79381,
166,-80,-6.14109,
168,-80,-6.76481,
170,-80,-9.18842,
172,-80,-8.14346,
174,-80,-7.50615,
176,-80,-8.73667,
178,-80,-12.339,
180,-80,-14.026,
-180,-78,-7.47656,
-178,-78,-6.32899,
-176,-78,-5.23795,
-174,-78,-1.42656,
-172,-78,-1.95859,
-170,-78,-11.0787,
-168,-78,-6.49047,
-166,-78,-11.687,
-164,-78,-3.04378,
-162,-78,2.4857,
-160,-78,0.755646,
-158,-78,-4.52592,
-156,-78,-4.7909,
-154,-78,-5.00697,
-152,-78,-5.35707,
-150,-78,-7.66038,
-148,-78,-5.77075,
-146,-78,-1.95393,
-144,-78,-3.42763,
-142,-78,-8.93618,
-140,-78,-12.6326,
-138,-78,-11.8979,
-136,-78,-6.05086,
-134,-78,-1.88486,
-132,-78,-3.08288,
-130,-78,-9.33576,
-128,-78,-3.50244,
-126,-78,2.07983,
-124,-78,3.27564,
-122,-78,0.262269,
-120,-78,-3.38086,
-118,-78,-4.34418,
-116,-78,-5.73389,
-114,-78,-6.17385,
-112,-78,-9.06956,
-110,-78,-12.2963,
-108,-78,-2.56669,
-106,-78,-1.02656,
-104,-78,-2.8063,
-102,-78,-4.86361,
-100,-78,-6.07649,
-98,-78,-7.10936,
-96,-78,-6.72914,
-94,-78,-3.30234,
-92,-78,-0.439963,
-90,-78,-0.566857,
-88,-78,-4.35825,
-86,-78,-10.2027,
-84,-78,-16.5677,
-82,-78,-15.8623,
-80,-78,-9.31701,
-78,-78,-7.73716,
-76,-78,-5.93329,
-74,-78,-2.48728,
-72,-78,-5.36479,
-70,-78,-7.87435,
-68,-78,-0.464798,
-66,-78,-9.59764,
-64,-78,0.628929,
-62,-78,5.66507,
-60,-78,3.56998,
-58,-78,-5.78773,
-56,-78,-4.5678,
-54,-78,-5.73317,
-52,-78,-14.6846,
-50,-78,-12.4762,
-48,-78,-3.92801,
-46,-78,-0.53809,
-44,-78,-1.23862,
-42,-78,-4.45178,
-40,-78,-6.56252,
-38,-78,-8.19962,
-36,-78,-15.2522,
-34,-78,-13.49,
-32,-78,-11.134,
-30,-78,0.721506,
-28,-78,4.26783,
-26,-78,1.76868,
-24,-78,-11.0736,
-22,-78,-16.0815,
-20,-78,-8.0133,
-18,-78,-0.549899,
-16,-78,-2.55183,
-14,-78,-12.1839,
-12,-78,-5.02328,
-10,-78,-4.44048,
-8,-78,-4.14439,
-6,-78,-4.82248,
-4,-78,-9.50531,
-2,-78,-20.5954,
0,-78,-9.05455,
2,-78,-4.59122,
4,-78,-4.2463,
6,-78,-5.44723,
8,-78,-4.89489,
10,-78,-5.59612,
12,-78,-6.62568,
14,-78,-9.62567,
16,-78,-3.22869,
18,-78,1.19455,
20,-78,0.301624,
22,-78,-3.44133,
24,-78,-5.75319,
26,-78,-5.17535,
28,-78,-4.78433,
30,-78,-6.18603,
32,-78,-3.78601,
34,-78,-0.590229,
36,-78,-1.82957,
38,-78,-7.17976,
40,-78,-12.4672,
42,-78,-6.42973,
44,-78,-2.04695,
46,-78,-1.66946,
48,-78,-2.9807,
50,-78,-6.82303,
52,-78,-5.23367,
54,-78,-0.793856,
56,-78,0.459738,
58,-78,-2.38101,
60,-78,-6.42877,
62,-78,-6.30481,
64,-78,-5.36511,
66,-78,-5.2944,
68,-78,-8.32083,
70,-78,-10.872,
72,-78,-2.97201,
74,-78,-0.987719,
76,-78,-1.41159,
78,-78,-2.78652,
80,-78,-5.08592,
82,-78,-7.52025,
84,-78,-7.35036,
86,-78,-2.55898,
88,-78,0.95302,
90,-78,1.17328,
92,-78,-2.49642,
94,-78,-8.49912,
96,-78,-8.38826,
98,-78,-9.18201,
100,-78,-5.4088,
102,-78,-4.16396,
104,-78,-16.2065,
106,-78,-5.62419,
108,-78,-6.54195,
110,-78,-6.57207,
112,-78,0.87412,
114,-78,-6.9659,
116,-78,0.246434,
118,-78,4.80024,
120,-78,1.31222,
122,-78,-7.28526,
124,-78,-3.26089,
126,-78,-4.80927,
128,-78,-9.27677,
130,-78,-7.44975,
132,-78,-2.99428,
134,-78,-2.27531,
136,-78,-6.37838,
138,-78,-14.4922,
140,-78,-8.42332,
142,-78,-8.89148,
144,-78,-17.9474,
146,-78,-13.6965,
148,-78,-1.61081,
150,-78,4.47645,
152,-78,5.94286,
154,-78,2.49208,
156,-78,-11.9587,
158,-78,-9.27181,
160,-78,-6.15004,
162,-78,-0.0810681,
164,-78,-0.833357,
166,-78,-6.38786,
168,-78,-6.51775,
170,-78,-7.65549,
172,-78,-6.77002,
174,-78,-6.7043,
176,-78,-10.1247,
178,-78,-11.7165,
180,-78,-7.47656,
-180,-76,-2.69556,
-178,-76,-4.02268,
-176,-76,-5.86328,
-174,-76,-1.03898,
-172,-76,-1.64616,
-170,-76,-12.0602,
-168,-76,-5.84649,
-166,-76,-10.0357,
-164,-76,-2.25379,
-162,-76,2.56204,
-160,-76,0.619525,
-158,-76,-4.33772,
-156,-76,-4.98053,
-154,-76,-4.87683,
-152,-76,-4.46458,
-150,-76,-5.80898,
-148,-76,-3.60748,
-146,-76,-0.617753,
-144,-76,-2.3592,
-142,-76,-8.08539,
-140,-76,-12.7735,
-138,-76,-9.74685,
-136,-76,-4.26728,
-134,-76,-0.598323,
-132,-76,-1.78112,
-130,-76,-7.53124,
-128,-76,-2.81103,
-126,-76,2.51696,
-124,-76,3.60542,
-122,-76,0.344992,
-120,-76,-3.96776,
-118,-76,-4.81621,
-116,-76,-5.49138,
-114,-76,-6.44388,
-112,-76,-9.98729,
-110,-76,-15.4876,
-108,-76,-3.01634,
-106,-76,-0.865054,
-104,-76,-2.14605,
-102,-76,-4.20916,
-100,-76,-6.58061,
-98,-76,-8.86518,
-96,-76,-6.33424,
-94,-76,-2.45848,
-92,-76,-0.722377,
-90,-76,-1.73197,
-88,-76,-5.80716,
-86,-76,-12.4518,
-84,-76,-21.7923,
-82,-76,-13.908,
-80,-76,-9.02872,
-78,-76,-8.03226,
-76,-76,-6.40967,
-74,-76,-1.8719,
-72,-76,-4.7955,
-70,-76,-7.0573,
-68,-76,-0.0698344,
-66,-76,-9.69087,
-64,-76,0.903491,
-62,-76,5.8804,
-60,-76,3.87669,
-58,-76,-5.3544,
-56,-76,-5.54215,
-54,-76,-6.44723,
-52,-76,-14.6536,
-50,-76,-11.391,
-48,-76,-3.17524,
-46,-76,0.23488,
-44,-76,-0.180887,
-42,-76,-3.10015,
-40,-76,-5.76016,
-38,-76,-8.25567,
-36,-76,-14.2055,
-34,-76,-9.9772,
-32,-76,-12.4704,
-30,-76,0.346436,
-28,-76,4.55061,
-26,-76,2.73178,
-24,-76,-7.10397,
-22,-76,-15.1332,
-20,-76,-6.65658,
-18,-76,0.412493,
-16,-76,-1.06885,
-14,-76,-12.3805,
-12,-76,-4.09775,
-10,-76,-2.84998,
-8,-76,-2.87086,
-6,-76,-3.73203,
-4,-76,-10.2088,
-2,-76,-12.6104,
0,-76,-3.97906,
2,-76,-2.29806,
4,-76,-4.29423,
6,-76,-4.96079,
8,-76,-3.51924,
10,-76,-5.78362,
12,-76,-8.3244,
14,-76,-13.1643,
16,-76,-3.6111,
18,-76,1.03182,
20,-76,0.178868,
22,-76,-3.22631,
24,-76,-5.2104,
26,-76,-4.26244,
28,-76,-3.84266,
30,-76,-4.58917,
32,-76,-1.78442,
34,-76,0.955656,
36,-76,-0.465766,
38,-76,-5.98926,
40,-76,-11.6427,
42,-76,-4.80148,
44,-76,-0.96413,
46,-76,-0.978272,
48,-76,-2.62888,
50,-76,-6.4998,
52,-76,-5.00617,
54,-76,-0.545876,
56,-76,0.615033,
58,-76,-2.61565,
60,-76,-7.48531,
62,-76,-6.94893,
64,-76,-5.56913,
66,-76,-6.24023,
68,-76,-8.33132,
70,-76,-7.77014,
72,-76,-2.50807,
74,-76,-0.396356,
76,-76,-0.384677,
78,-76,-1.85993,
80,-76,-5.34868,
82,-76,-10.2691,
84,-76,-8.51312,
86,-76,-2.44556,
88,-76,0.722172,
90,-76,0.726817,
92,-76,-2.8371,
94,-76,-10.1671,
96,-76,-11.6466,
98,-76,-8.58822,
100,-76,-2.74976,
102,-76,-2.1754,
104,-76,-15.8469,
106,-76,-4.3446,
108,-76,-5.91667,
110,-76,-5.8525,
112,-76,1.30417,
114,-76,-6.82819,
116,-76,0.356466,
118,-76,4.85166,
120,-76,1.47806,
122,-76,-6.98647,
124,-76,-3.88525,
126,-76,-5.66232,
128,-76,-10.2148,
130,-76,-7.17319,
132,-76,-2.56555,
134,-76,-1.61083,
136,-76,-4.94166,
138,-76,-13.765,
140,-76,-10.0346,
142,-76,-10.5265,
144,-76,-17.7216,
146,-76,-12.2234,
148,-76,-2.31778,
150,-76,4.37029,
152,-76,6.3154,
154,-76,3.58486,
156,-76,-7.58972,
158,-76,-12.2429,
160,-76,-5.99385,
162,-76,0.489177,
164,-76,-0.0200127,
166,-76,-6.65075,
168,-76,-6.25656,
170,-76,-6.31019,
172,-76,-5.81551,
174,-76,-6.27062,
176,-76,-12.1331,
178,-76,-6.60535,
180,-76,-2.69556,
-180,-74,0.685002,
-178,-74,-1.96609,
-176,-74,-6.6394,
-174,-74,-0.275208,
-172,-74,-1.00177,
-170,-74,-11.6593,
-168,-74,-4.61654,
-166,-74,-5.62529,
-164,-74,-0.838157,
-162,-74,2.57194,
-160,-74,0.289099,
-158,-74,-4.21063,
-156,-74,-5.28011,
-154,-74,-4.73704,
-152,-74,-3.54375,
-150,-74,-4.03531,
-148,-74,-1.67938,
-146,-74,0.636476,
-144,-74,-1.30491,
-142,-74,-6.9935,
-140,-74,-11.5303,
-138,-74,-7.18518,
-136,-74,-2.55252,
-134,-74,0.554872,
-132,-74,-0.709885,
-130,-74,-6.33729,
-128,-74,-2.47621,
-126,-74,2.66516,
-124,-74,3.66129,
-122,-74,0.0654792,
-120,-74,-5.18197,
-118,-74,-5.77282,
-116,-74,-5.47804,
-114,-74,-7.04765,
-112,-74,-11.1667,
-110,-74,-14.4995,
-108,-74,-3.82212,
-106,-74,-1.15997,
-104,-74,-1.88346,
-102,-74,-3.99111,
-100,-74,-7.70292,
-98,-74,-9.38008,
-96,-74,-4.58424,
-94,-74,-1.5239,
-92,-74,-0.865041,
-90,-74,-2.66187,
-88,-74,-7.38892,
-86,-74,-17.9472,
-84,-74,-20.4913,
-82,-74,-12.9729,
-80,-74,-7.35078,
-78,-74,-6.82897,
-76,-74,-7.1733,
-74,-74,-1.64754,
-72,-74,-4.82316,
-70,-74,-6.01276,
-68,-74,0.347752,
-66,-74,-9.49939,
-64,-74,0.977503,
-62,-74,5.9294,
-60,-74,4.03781,
-58,-74,-4.87375,
-56,-74,-7.26138,
-54,-74,-8.18089,
-52,-74,-16.4129,
-50,-74,-11.5302,
-48,-74,-2.98074,
-46,-74,0.639422,
-44,-74,0.526076,
-42,-74,-2.20201,
-40,-74,-5.5309,
-38,-74,-9.09488,
-36,-74,-12.1215,
-34,-74,-6.76821,
-32,-74,-11.9311,
-30,-74,-0.554616,
-28,-74,4.56863,
-26,-74,3.47596,
-24,-74,-4.24595,
-22,-74,-11.567,
-20,-74,-5.92778,
-18,-74,0.984475,
-16,-74,0.06307,
-14,-74,-11.6774,
-12,-74,-3.3352,
-10,-74,-1.516,
-8,-74,-1.88934,
-6,-74,-2.96246,
-4,-74,-11.5136,
-2,-74,-6.69367,
0,-74,-0.405922,
2,-74,-0.326289,
4,-74,-4.51783,
6,-74,-3.77014,
8,-74,-2.0398,
10,-74,-5.91534,
12,-74,-9.42792,
14,-74,-11.6454,
16,-74,-3.65711,
18,-74,0.632118,
20,-74,-0.251515,
22,-74,-3.3407,
24,-74,-4.95361,
26,-74,-3.54619,
28,-74,-3.03714,
30,-74,-3.12789,
32,-74,-0.0224684,
34,-74,2.35274,
36,-74,0.790534,
38,-74,-4.74564,
40,-74,-9.96201,
42,-74,-3.24698,
44,-74,-0.00232716,
46,-74,-0.479546,
48,-74,-2.61591,
50,-74,-6.72827,
52,-74,-5.19114,
54,-74,-0.591575,
56,-74,0.515207,
58,-74,-3.21655,
60,-74,-9.35256,
62,-74,-8.00569,
64,-74,-5.92435,
66,-74,-7.90567,
68,-74,-8.54386,
70,-74,-5.26957,
72,-74,-2.13146,
74,-74,-0.120411,
76,-74,0.30573,
78,-74,-1.39997,
80,-74,-6.60095,
82,-74,-15.7413,
84,-74,-8.77455,
86,-74,-2.34614,
88,-74,0.731374,
90,-74,0.611433,
92,-74,-3.31768,
94,-74,-13.5836,
96,-74,-16.695,
98,-74,-7.41211,
100,-74,-0.470059,
102,-74,-0.338502,
104,-74,-14.4891,
106,-74,-3.57797,
108,-74,-5.83728,
110,-74,-4.97755,
112,-74,1.62708,
114,-74,-6.94174,
116,-74,0.321629,
118,-74,4.73865,
120,-74,1.48166,
122,-74,-6.82736,
124,-74,-5.07937,
126,-74,-7.46586,
128,-74,-11.7492,
130,-74,-6.88587,
132,-74,-2.17498,
134,-74,-0.872423,
136,-74,-3.26497,
138,-74,-10.5608,
140,-74,-12.5028,
142,-74,-13.2921,
144,-74,-13.7498,
146,-74,-9.38604,
148,-74,-3.507,
150,-74,3.95508,
152,-74,6.48793,
154,-74,4.48001,
156,-74,-4.36356,
158,-74,-17.7044,
160,-74,-6.45248,
162,-74,0.650134,
164,-74,0.515331,
166,-74,-6.86539,
168,-74,-6.04027,
170,-74,-5.25541,
172,-74,-5.42169,
174,-74,-6.40513,
176,-74,-13.794,
178,-74,-2.49196,
180,-74,0.685002,
-180,-72,3.0183,
-178,-72,-0.323407,
-176,-72,-7.7553,
-174,-72,0.593677,
-172,-72,-0.0708335,
-170,-72,-9.28874,
-168,-72,-3.53755,
-166,-72,-2.28186,
-164,-72,0.903469,
-162,-72,2.64517,
-160,-72,-0.0771207,
-158,-72,-3.95409,
-156,-72,-5.69661,
-154,-72,-4.69495,
-152,-72,-2.73911,
-150,-72,-2.48934,
-148,-72,-0.0740429,
-146,-72,1.69987,
-144,-72,-0.377166,
-142,-72,-5.7369,
-140,-72,-9.01285,
-138,-72,-4.723,
-136,-72,-1.04718,
-134,-72,1.48057,
-132,-72,0.0309004,
-130,-72,-5.87962,
-128,-72,-2.65424,
-126,-72,2.41015,
-124,-72,3.33515,
-122,-72,-0.748523,
-120,-72,-7.50649,
-118,-72,-7.5298,
-116,-72,-5.79796,
-114,-72,-7.95888,
-112,-72,-12.0789,
-110,-72,-9.70722,
-108,-72,-4.81368,
-106,-72,-2.07488,
-104,-72,-2.10516,
-102,-72,-4.20022,
-100,-72,-8.55933,
-98,-72,-6.39352,
-96,-72,-2.22307,
-94,-72,-0.562065,
-92,-72,-0.627366,
-90,-72,-2.61792,
-88,-72,-8.23065,
-86,-72,-22.3619,
-84,-72,-14.0663,
-82,-72,-13.128,
-80,-72,-4.94051,
-78,-72,-4.53813,
-76,-72,-7.93977,
-74,-72,-1.93343,
-72,-72,-5.72018,
-70,-72,-4.76109,
-68,-72,0.784161,
-66,-72,-8.8832,
-64,-72,0.756619,
-62,-72,5.73313,
-60,-72,3.96255,
-58,-72,-4.49145,
-56,-72,-10.1337,
-54,-72,-11.8189,
-52,-72,-18.7027,
-50,-72,-13.1291,
-48,-72,-3.56417,
-46,-72,0.545656,
-44,-72,0.805029,
-42,-72,-1.78739,
-40,-72,-6.00151,
-38,-72,-10.9458,
-36,-72,-9.11475,
-34,-72,-3.92742,
-32,-72,-8.3729,
-30,-72,-2.25654,
-28,-72,4.21296,
-26,-72,3.90633,
-24,-72,-2.25533,
-22,-72,-8.54472,
-20,-72,-6.093,
-18,-72,0.998962,
-16,-72,0.768121,
-14,-72,-10.1295,
-12,-72,-2.86386,
-10,-72,-0.510136,
-8,-72,-1.28454,
-6,-72,-2.66443,
-4,-72,-13.3431,
-2,-72,-3.09243,
0,-72,2.07186,
2,-72,1.17824,
4,-72,-5.08698,
6,-72,-2.35746,
8,-72,-0.692705,
10,-72,-5.87112,
12,-72,-8.85417,
14,-72,-6.82549,
16,-72,-2.78194,
18,-72,0.174731,
20,-72,-0.931894,
22,-72,-3.86601,
24,-72,-5.20784,
26,-72,-3.19307,
28,-72,-2.51964,
30,-72,-1.95791,
32,-72,1.40187,
34,-72,3.49934,
36,-72,1.82648,
38,-72,-3.62008,
40,-72,-8.07426,
42,-72,-1.9153,
44,-72,0.750758,
46,-72,-0.270148,
48,-72,-3.10701,
50,-72,-7.7968,
52,-72,-5.96968,
54,-72,-1.03123,
56,-72,0.0865519,
58,-72,-4.31828,
60,-72,-12.6008,
62,-72,-9.39339,
64,-72,-6.15464,
66,-72,-10.0242,
68,-72,-9.0629,
70,-72,-3.47043,
72,-72,-1.92651,
74,-72,-0.288645,
76,-72,0.571301,
78,-72,-1.4558,
80,-72,-9.11034,
82,-72,-13.8956,
84,-72,-7.34293,
86,-72,-2.20705,
88,-72,1.15342,
90,-72,0.97798,
92,-72,-3.99066,
94,-72,-22.3814,
96,-72,-19.4076,
98,-72,-6.0477,
100,-72,1.39609,
102,-72,1.20738,
104,-72,-12.4415,
106,-72,-3.37599,
108,-72,-6.51422,
110,-72,-3.9392,
112,-72,1.81821,
114,-72,-7.30897,
116,-72,0.10911,
118,-72,4.40823,
120,-72,1.24776,
122,-72,-6.91595,
124,-72,-7.09199,
126,-72,-10.7108,
128,-72,-11.9603,
130,-72,-6.20865,
132,-72,-1.75088,
134,-72,-0.0567087,
136,-72,-1.49773,
138,-72,-6.83231,
140,-72,-13.6799,
142,-72,-16.1779,
144,-72,-9.68073,
146,-72,-6.31257,
148,-72,-5.04333,
150,-72,3.12691,
152,-72,6.37641,
154,-72,5.08305,
156,-72,-2.10086,
158,-72,-27.8279,
160,-72,-8.1372,
162,-72,0.184237,
164,-72,0.642366,
166,-72,-6.97158,
168,-72,-5.98382,
170,-72,-4.52194,
172,-72,-5.7125,
174,-72,-7.36513,
176,-72,-12.4525,
178,-72,0.286236,
180,-72,3.0183,
-180,-70,4.39998,
-178,-70,0.744686,
-176,-70,-9.72062,
-174,-70,1.16305,
-172,-70,0.85324,
-170,-70,-6.43079,
-168,-70,-3.19261,
-166,-70,-0.213184,
-164,-70,2.48646,
-162,-70,2.90307,
-160,-70,-0.0696337,
-158,-70,-3.17045,
-156,-70,-6.14633,
-154,-70,-5.02053,
-152,-70,-2.25681,
-150,-70,-1.32662,
-148,-70,1.10919,
-146,-70,2.44369,
-144,-70,0.275491,
-142,-70,-4.55659,
-140,-70,-6.41406,
-138,-70,-2.6539,
-136,-70,0.130809,
-134,-70,2.08774,
-132,-70,0.34681,
-130,-70,-6.33397,
-128,-70,-3.48338,
-126,-70,1.62398,
-124,-70,2.49639,
-122,-70,-2.36822,
-120,-70,-12.184,
-118,-70,-10.706,
-116,-70,-6.61168,
-114,-70,-8.98564,
-112,-70,-11.9599,
-110,-70,-5.88511,
-108,-70,-5.18312,
-106,-70,-3.75661,
-104,-70,-2.85617,
-102,-70,-4.59319,
-100,-70,-7.15943,
-98,-70,-2.91637,
-96,-70,-0.168022,
-94,-70,0.341341,
-92,-70,-0.00880649,
-90,-70,-1.85476,
-88,-70,-7.95327,
-86,-70,-10.4873,
-84,-70,-9.18695,
-82,-70,-14.5551,
-80,-70,-2.69616,
-78,-70,-2.24968,
-76,-70,-7.90224,
-74,-70,-2.83735,
-72,-70,-7.96489,
-70,-70,-3.38169,
-68,-70,1.19195,
-66,-70,-7.98601,
-64,-70,0.137005,
-62,-70,5.1954,
-60,-70,3.52681,
-58,-70,-4.46203,
-56,-70,-14.8056,
-54,-70,-19.7196,
-52,-70,-13.8911,
-50,-70,-14.5397,
-48,-70,-5.18324,
-46,-70,-0.139943,
-44,-70,0.662099,
-42,-70,-1.72962,
-40,-70,-6.91888,
-38,-70,-12.4419,
-36,-70,-6.08861,
-34,-70,-1.58001,
-32,-70,-4.56985,
-30,-70,-5.20001,
-28,-70,3.3338,
-26,-70,3.90605,
-24,-70,-1.04242,
-22,-70,-6.40107,
-20,-70,-7.5535,
-18,-70,0.220483,
-16,-70,0.996702,
-14,-70,-8.10006,
-12,-70,-2.82379,
-10,-70,0.109424,
-8,-70,-1.08762,
-6,-70,-2.96735,
-4,-70,-14.3876,
-2,-70,-0.972649,
0,-70,3.56158,
2,-70,2.04973,
4,-70,-6.35128,
6,-70,-1.28993,
8,-70,0.269682,
10,-70,-5.65945,
12,-70,-7.57337,
14,-70,-3.52551,
16,-70,-1.17606,
18,-70,0.0637017,
20,-70,-1.49257,
22,-70,-4.70218,
24,-70,-6.31637,
26,-70,-3.42234,
28,-70,-2.49456,
30,-70,-1.26043,
32,-70,2.37199,
34,-70,4.27418,
36,-70,2.50202,
38,-70,-2.84827,
40,-70,-6.63199,
42,-70,-0.957432,
44,-70,1.19026,
46,-70,-0.467949,
48,-70,-4.33944,
50,-70,-10.1279,
52,-70,-7.47886,
54,-70,-1.95987,
56,-70,-0.732811,
58,-70,-6.09171,
60,-70,-17.6814,
62,-70,-10.4554,
64,-70,-5.81832,
66,-70,-10.1211,
68,-70,-10.127,
70,-70,-2.4013,
72,-70,-1.94259,
74,-70,-1.05014,
76,-70,0.32878,
78,-70,-1.97421,
80,-70,-11.1979,
82,-70,-7.41762,
84,-70,-5.39844,
86,-70,-1.95952,
88,-70,1.85059,
90,-70,1.48739,
92,-70,-5.13116,
94,-70,-14.3668,
96,-70,-13.0671,
98,-70,-4.85689,
100,-70,2.7962,
102,-70,2.36312,
104,-70,-9.85558,
106,-70,-3.70204,
108,-70,-8.13349,
110,-70,-2.81308,
112,-70,1.83445,
114,-70,-7.93211,
116,-70,-0.284381,
118,-70,3.81019,
120,-70,0.6905,
122,-70,-7.40456,
124,-70,-10.3075,
126,-70,-14.569,
128,-70,-9.18597,
130,-70,-5.0542,
132,-70,-1.30432,
134,-70,0.738343,
136,-70,0.117384,
138,-70,-3.78113,
140,-70,-10.7028,
142,-70,-14.4366,
144,-70,-6.81887,
146,-70,-3.79605,
148,-70,-6.03037,
150,-70,1.76635,
152,-70,5.86929,
154,-70,5.27551,
156,-70,-0.685437,
158,-70,-15.7254,
160,-70,-12.4711,
162,-70,-1.23873,
164,-70,0.237763,
166,-70,-6.88897,
168,-70,-6.23012,
170,-70,-4.05188,
172,-70,-6.63082,
174,-70,-9.40365,
176,-70,-9.43503,
178,-70,1.92223,
180,-70,4.39998,
-180,-68,4.75738,
-178,-68,1.05179,
-176,-68,-13.6215,
-174,-68,1.06943,
-172,-68,1.40495,
-170,-68,-4.17486,
