center_frequency,feed_center,feed_h,feed_r1,freq_step,ground_thickness,lumpedport_D,lumpedport_r,num_of_freq_points,patch_length,patch_name,patch_width,signal_layer_thickness,start_frequency,stop_frequency,sub_high,sub_length,sub_width,sweep_type,unit,Directivity,Directivity_Phi,Directivity_Theta,Directivity_Total,Directivity_dB,Gain,Gain_Phi,Gain_Theta,Gain_Total,Gain_dB,Phi(deg),RealizedGain,RealizedGain_Phi,RealizedGain_Theta,RealizedGain_Total,RealizedGain_dB,Theta(deg),_极值列,_极值数值,_极值类型,rEPhi_Imag,rEPhi_Real,rETheta_Imag,rETheta_Real,rETotal,Freq [GHz],_最小值,_最小值所在列名,"dB(S(ground_T1,ground_T1)) []"
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,44.30082746624354,Patch,38.33340024355595,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.7895589272014725,1.520283230212732,2.26927569698874,3.7895589272014725,5.785886646831622,3.4797207759208493,1.3959833434657791,2.0837374324550693,3.4797207759208493,5.415443961471479,-140.0,0.0553275603371415,0.022196135161105884,0.0331314251760356,0.0553275603371415,-12.570584795324006,0.0,RealizedGain,0.0553275603371415,max,-0.00360873336670946,-0.1153471798209794,0.003169440206726134,0.1409584267868186,0.18220131251614044,2.105,-10.1326029169787,"dB(S(ground_T1,ground_T1)) []",-10.1326029169787
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,35.21300187684201,Patch,50.01374727806721,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.163670351100312,1.6536518075648258e-05,5.163653814582235,5.163670351100312,7.129585091040996,5.170464654193864,1.6558276652063582e-05,5.1704480959172106,5.170464654193864,7.13529573593881,-180.0,0.7859106274374674,2.5168580511136646e-06,0.785908110579416,0.7859106274374674,-1.046268384613465,0.0,RealizedGain,0.7859106274374674,max,-0.0008315971900663369,-0.0009047632403448608,0.3343109777349729,-0.599826763060305,0.6867004337175888,2.665,-17.8596426905961,"dB(S(ground_T1,ground_T1)) []",-17.8596426905961
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,32.12322312498573,Patch,59.20719875184427,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.5179337117105876,0.03597815754947445,4.481955554161113,4.5179337117105876,6.549398545503684,4.481905532191365,0.03569125039198263,4.4462142817993815,4.481905532191365,6.514626984104707,-5.0,0.28101547686839856,0.002237841399577311,0.2787776354688212,0.28101547686839856,-5.512697607588128,5.0,RealizedGain,0.28101547686839856,max,-0.016360089787236506,0.03278847259037209,-0.18258990471000655,0.3659664583379296,0.41062544782693744,2.85,-9.07320407150956,"dB(S(ground_T1,ground_T1)) []",-9.07320407150956
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,36.87545702460012,Patch,25.667364909670567,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.160646854916079,0.3505346944876658,4.810112160428412,5.160646854916079,7.127041411453854,5.049973729353939,0.3430172705391615,4.706956458814777,5.049973729353939,7.032891188659294,-15.0,1.2715833850513218,0.08637174872176084,1.1852116363295608,1.2715833850513218,1.0434484463777323,0.0,RealizedGain,1.2715833850513218,max,-0.1252632033961091,0.1900878744478292,-0.4585418624485412,0.7077309486573437,0.8734803978581026,2.61,-7.0856205611128,"dB(S(ground_T1,ground_T1)) []",-7.0856205611128
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,45.056694630158404,Patch,27.648364189654288,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.5848371635787184,2.7609100814902994,0.8239270820884189,3.5848371635787184,5.544694332073481,3.2215090726754703,2.481088113771688,0.7404209589037819,3.2215090726754703,5.080593587794765,-110.0,0.04767833427559696,0.036720104083820974,0.010958230191775973,0.04767833427559696,-13.21678925825566,5.0,RealizedGain,0.04767833427559696,max,-0.01245858696535255,-0.14790998991464804,-0.006994973216494133,0.08078467283062864,0.16913803392606797,2.08,-5.35459753510921,"dB(S(ground_T1,ground_T1)) []",-5.35459753510921
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,43.140247378955955,Patch,50.64971478387921,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.520770676662707,0.14890795025129333,4.371862726411412,4.520770676662707,6.552124773094668,4.313568687315667,0.1420830025314424,4.171485684784223,4.313568687315667,6.34836717937749,-170.0,0.10352564849557598,0.0034099920607546176,0.10011565643482134,0.10352564849557598,-9.849520403506451,0.0,RealizedGain,0.10352564849557598,max,0.001438891021029952,-0.04521031995990101,-0.001457220617043079,0.2450891379671223,0.24923252692945375,2.17,-22.1624618930026,"dB(S(ground_T1,ground_T1)) []",-22.1624618930026
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.99809669663873,Patch,35.058000175693635,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.905207477881522,0.030683686716689064,4.874523791164833,4.905207477881522,6.906573816636526,4.809460184769721,0.03008475589489183,4.779375428874829,4.809460184769721,6.820963337684255,5.0,0.3203100483056634,0.002003644742599796,0.3183064035630636,0.3203100483056634,-4.9442943706127345,5.0,RealizedGain,0.3203100483056634,max,0.00971280695702939,-0.03328477953972882,-0.12819069179196435,0.4177983820960053,0.43839543418258237,2.78,-14.081166732142,"dB(S(ground_T1,ground_T1)) []",-14.081166732142
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,43.29410683954648,Patch,37.537246657959784,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.692510526533678,3.675169872351506,1.0173406541821735,4.692510526533678,6.714052555310744,4.419690147084046,3.4614972053543256,0.9581929417297215,4.419690147084046,6.453918231661564,115.0,0.11402800579476839,0.08930662789814159,0.024721377896626814,0.11402800579476839,-9.429884708706135,0.0,RealizedGain,0.11402800579476839,max,0.01351950493186392,0.2310897274117376,0.02364572396086734,0.1194740805543323,0.2615691406010474,2.19,-10.2630912888668,"dB(S(ground_T1,ground_T1)) []",-10.2630912888668
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,31.850191078189564,Patch,38.324252532167755,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.515126839530068,0.07732326718584479,4.437803572344224,4.515126839530068,6.5466995507793015,4.416435542491159,0.07563314112713779,4.340802401364022,4.416435542491159,6.450718963273938,0.0,0.16164154085517643,0.002768172965253243,0.15887336788992318,0.16164154085517643,-7.9144701827819555,5.0,RealizedGain,0.16164154085517643,max,-0.02797592140310575,-0.029635970208305634,-0.06884099984765792,0.30097704766559996,0.3114276952842608,2.94,-18.8717011287779,"dB(S(ground_T1,ground_T1)) []",-18.8717011287779
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,45.19677375767841,Patch,37.845742360923296,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.4743265698132912,3.0832425480693524,0.3910840217439388,3.4743265698132912,5.40870637600462,3.1926244155041057,2.8332499090367023,0.3593745064674032,3.1926244155041057,5.041478305757221,100.0,0.04725084134946076,0.04193209865374319,0.005318742695717567,0.04725084134946076,-13.255904540293207,5.0,RealizedGain,0.04725084134946076,max,0.0008569297317461248,0.1586162589176625,-0.0085480388688032,0.05584130936666591,0.16837806484778936,2.08,-9.09476701640841,"dB(S(ground_T1,ground_T1)) []",-9.09476701640841
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,47.441084966007864,Patch,50.55044681007238,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.2342421319103747,1.8554268948777468,0.3788152370326278,2.2342421319103747,3.491302372013843,2.031129210827613,1.6867517226161335,0.3443774882114799,2.031129210827613,3.077375520431592,65.0,0.02457666345101412,0.020409695843655214,0.004166967607358907,0.02457666345101412,-16.094770776403905,5.0,RealizedGain,0.02457666345101412,max,-0.011904279117225355,0.11001997157452362,-0.005762982834153285,-0.04966918053740893,0.1214345316331572,2.015,-12.7649668805025,"dB(S(ground_T1,ground_T1)) []",-12.7649668805025
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,32.50874803397387,Patch,46.67448219779871,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.693545115385969,0.30196592851584847,4.39157918687012,4.693545115385969,6.715009967558336,4.644346529270811,0.2988006672106509,4.345545862060161,4.644346529270811,6.669246163498074,-15.0,0.22153532944621768,0.014252791825948045,0.20728253762026966,0.22153532944621768,-6.545570046100787,5.0,RealizedGain,0.22153532944621768,max,-0.022354352048477962,0.08973382589514178,-0.10481241794954382,0.3367295794090777,0.36458788950091464,2.86,-20.8095906338162,"dB(S(ground_T1,ground_T1)) []",-20.8095906338162
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,42.39302344791989,Patch,59.78688944900513,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.7589660372375056,0.315478517274639,4.443487519962866,4.7589660372375056,6.7751260543061855,4.623698268737215,0.3065114276363418,4.317186841100872,4.623698268737215,6.649894853393682,-165.0,0.17893712300013018,0.011861992249526427,0.16707513075060373,0.17893712300013018,-7.472995496417205,0.0,RealizedGain,0.17893712300013018,max,0.001482348676036238,-0.08435144140317526,-0.01347598693098864,0.3163318477640718,0.32766568809990887,2.215,-13.7552164036838,"dB(S(ground_T1,ground_T1)) []",-13.7552164036838
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,40.793197068658515,Patch,22.2957674628821,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.375437763720335,0.3634028609837384,5.012034902736594,5.375437763720335,7.304138380065266,5.175870613210956,0.34991125776158766,4.825959355449367,5.175870613210956,7.139834112713758,-15.0,0.8643703924062298,0.05843518004618514,0.8059352123600442,0.8643703924062298,-0.6330011758104094,0.0,RealizedGain,0.8643703924062298,max,-0.09221623206078462,-0.1629665627672285,-0.342425497940104,-0.6052415204185768,0.7201627966743162,2.385,-5.02793647328723,"dB(S(ground_T1,ground_T1)) []",-5.02793647328723
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,39.785953101781146,Patch,26.930469452313247,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.373612993204595,1.7626199397548443,3.610993053449751,5.373612993204595,7.302663854004762,5.242849436255728,1.7197276709660774,3.5231217652896505,5.242849436255728,7.195673858574919,-145.0,1.831327308084126,0.600700875468451,1.2306264326156748,1.831327308084126,2.627659714951387,0.0,RealizedGain,1.831327308084126,max,-0.4004185231480933,-0.4473187038142183,0.561432238910257,0.6505283207885418,1.0482472377725955,2.43,-7.01154359275951,"dB(S(ground_T1,ground_T1)) []",-7.01154359275951
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,39.63820296326148,Patch,41.55205127086671,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.532475276634212,0.36723588945755375,5.165239387176658,5.532475276634212,7.429194818409898,5.466455285266262,0.3628535996072249,5.1036016856590365,5.466455285266262,7.377057999955934,-165.0,1.3742668587159383,0.09122139494125635,1.283045463774682,1.3742668587159383,1.3807107334553237,0.0,RealizedGain,1.3742668587159383,max,-0.1021473804924647,-0.210475744634237,0.3797298996006601,0.7909807949927434,0.9080636217352223,2.4,-17.2528051478429,"dB(S(ground_T1,ground_T1)) []",-17.2528051478429
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.43250622340646,Patch,21.628335340006586,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.87974154503412,0.31658070293635443,4.563160842097766,4.87974154503412,6.883968202531232,4.715913291723622,0.3059520942046783,4.4099611975189426,4.715913291723622,6.735658114204751,-15.0,0.39330716852975006,0.02551640465667017,0.36779076387307985,0.39330716852975006,-4.052681379417862,5.0,RealizedGain,0.39330716852975006,max,-0.032854924627938195,0.11929273828578699,-0.1438744601623113,0.44719100720740707,0.4857878762322095,2.74,-5.45764226266289,"dB(S(ground_T1,ground_T1)) []",-5.45764226266289
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,41.3744423020656,Patch,56.598980416668795,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.966712833252082,0.30556929262493965,4.6611435406271395,4.966712833252082,6.960690505651169,4.787328171103023,0.29453292991162355,4.492795241191397,4.787328171103023,6.800931993670714,-165.0,0.21207863797986387,0.013047808795084924,0.19903082918477885,0.21207863797986387,-6.735030744098593,0.0,RealizedGain,0.21207863797986387,max,0.003077292600434968,-0.08842737123784238,-0.004016918426274474,0.3455505393843876,0.35672143279633267,2.235,-17.6454085451212,"dB(S(ground_T1,ground_T1)) []",-17.6454085451212
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,44.3968905582041,Patch,58.26104073468655,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.771361098556995,0.1069729699315261,3.6643881286254683,3.771361098556995,5.764981170258199,3.574749856452128,0.10139618002988254,3.473353676422245,3.574749856452128,5.532456573921084,-170.0,0.07542722197113991,0.002139459398630522,0.07328776257250937,0.07542722197113991,-11.224718873101988,5.0,RealizedGain,0.07542722197113991,max,0.002675190016145603,-0.03572882925301323,-0.031204916173288744,0.2073642850302324,0.21273786541397588,2.125,-22.6188281594142,"dB(S(ground_T1,ground_T1)) []",-22.6188281594142
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,35.151153659134536,Patch,23.457206096671026,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.9154253230111715,0.5786820433528752,4.336743279658295,4.9154253230111715,6.9156110252318985,4.7287636018841654,0.5567067758837787,4.172056826000386,4.7287636018841654,6.747476035135397,-20.0,0.41092955700373396,0.04837781882430037,0.3625517381794335,0.41092955700373396,-3.8623262003779386,0.0,RealizedGain,0.41092955700373396,max,-0.05261463496696046,0.1620465220991325,-0.1410269827897261,0.4445757054396817,0.49655165177360505,2.73,-6.10305123083529,"dB(S(ground_T1,ground_T1)) []",-6.10305123083529
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,44.99794360522536,Patch,34.7693900362797,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.8793666182319146,3.8777664293653595,0.0016001888665535184,3.8793666182319146,5.887608243928689,3.5737195513409157,3.572245437960816,0.0014741133800977868,3.5737195513409157,5.5312046812373525,90.0,0.0589663725971251,0.05894204972635346,2.432287077161348e-05,0.0589663725971251,-12.293955876623585,0.0,RealizedGain,0.0589663725971251,max,0.01054443796002205,0.1877628233615378,-0.002508027503630113,0.002881642642466865,0.1880974669549451,2.115,-7.56533606432669,"dB(S(ground_T1,ground_T1)) []",-7.56533606432669
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,43.855296326077976,Patch,58.04622464827074,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.8249371698719172,1.1957116477588785,2.6292255221130394,3.8249371698719172,5.826243056328952,3.5960947750932557,1.124173344046809,2.4719214310464475,3.5960947750932557,5.558311290449587,-145.0,0.08414861773718219,0.026305656250695326,0.05784296148648686,0.08414861773718219,-10.749530135448984,5.0,RealizedGain,0.08414861773718219,max,0.009971808590758333,-0.12523708965919272,-0.033827607485697984,0.18320012964064308,0.2247006010704695,2.12,-21.3431560967247,"dB(S(ground_T1,ground_T1)) []",-21.3431560967247
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,34.59359143240131,Patch,55.95853121870713,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.04532582833185,0.3445795589265477,4.7007462694053,5.04532582833185,7.028892183186666,5.076251643391678,0.34669169282539697,4.729559950566279,5.076251643391678,7.055431430971225,-15.0,0.5797079376753296,0.03959219132066034,0.540115746354669,0.5797079376753296,-2.367907529930483,5.0,RealizedGain,0.5797079376753296,max,-0.0706774530602086,0.1369692376959666,-0.27568733990128885,0.49806984772575896,0.5897736489887471,2.705,-11.8342068996879,"dB(S(ground_T1,ground_T1)) []",-11.8342068996879
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,35.07114168120078,Patch,51.073013537905496,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.126901150384217,0.5828430162511711,4.544058134133047,5.126901150384217,7.0985494407263525,5.134046657214021,0.5836553410124966,4.550391316201525,5.134046657214021,7.104598111368498,20.0,0.736735695310212,0.08375454143529328,0.6529811538749187,0.736735695310212,-1.326882877931391,0.0,RealizedGain,0.736735695310212,max,0.1089985103573434,-0.1958908714303161,-0.3025497287012279,0.5479612980625775,0.6648697852071939,2.675,-16.5307503952669,"dB(S(ground_T1,ground_T1)) []",-16.5307503952669
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,32.13475433380259,Patch,23.50246225068347,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.473955047751137,0.03536555743922144,4.438589490311915,4.473955047751137,6.506916161907167,4.275406746815437,0.033796080038072565,4.241610666777363,4.275406746815437,6.30977438244165,5.0,0.14450874804236175,0.0011423075052868527,0.14336644053707484,0.14450874804236175,-8.401058614781803,5.0,RealizedGain,0.14450874804236175,max,0.004826007087538758,-0.02573150414960473,-0.05159068809918192,0.2887218242076165,0.2944610186807941,2.955,-6.41249283141984,"dB(S(ground_T1,ground_T1)) []",-6.41249283141984
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,39.245285447852254,Patch,40.01671575136328,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.509306362485882,0.15128643360868219,5.358019928877199,5.509306362485882,7.410969233694432,5.4142426742561005,0.14867596952995527,5.265566704726146,5.4142426742561005,7.335377175830608,-170.0,2.0395452153922733,0.05600623772193415,1.983538977670339,2.0395452153922733,3.095333377863285,0.0,RealizedGain,2.0395452153922733,max,-0.100044834468481,-0.1536084808956482,0.6223000224588127,0.8960435853678052,1.1062350379272592,2.43,-16.1080520348405,"dB(S(ground_T1,ground_T1)) []",-16.1080520348405
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,36.74850632388308,Patch,49.173767225971446,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.411105931420219,4.795336150689523,0.6157697807306958,5.411105931420219,7.3328603605436,5.440746803838223,4.82160396892215,0.6191428349160739,5.440746803838223,7.356585156036616,-110.0,2.6817440996118607,2.376568596281728,0.3051755033301329,2.6817440996118607,4.284173337583858,0.0,RealizedGain,2.6817440996118607,max,-0.9239634314197167,0.7564828676513575,0.3250751369878836,-0.2782728357303745,1.2684968929579743,2.565,-21.9507677693958,"dB(S(ground_T1,ground_T1)) []",-21.9507677693958
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,33.51515702276231,Patch,38.68746238238839,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,4.820773226580949,0.12240904741246474,4.698364179168484,4.820773226580949,6.831167023685194,4.732977687686262,0.12017974356886023,4.6127979441174025,4.732977687686262,6.751344571116501,5.0,0.28587185233625023,0.007258856511559158,0.2786129958246911,0.28587185233625023,-5.43828604267218,5.0,RealizedGain,0.28587185233625023,max,0.0026407942417273926,-0.06594272302504968,-0.11749330837100179,0.39162106468462465,0.4141583662451694,2.795,-19.2004707903021,"dB(S(ground_T1,ground_T1)) []",-19.2004707903021
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,47.260813633538866,Patch,41.814810334969266,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,2.5045093354079926,2.4072889342042676,0.09722040120372603,2.5045093354079926,3.987226548351244,2.2581641548760585,2.1705064160858147,0.08765773879024479,2.2581641548760585,3.5375550931860116,-75.0,0.027549602689487914,0.026480178276246942,0.0010694244132409864,0.027549602689487914,-15.598846600066507,5.0,RealizedGain,0.027549602689487914,max,0.006621315835262105,-0.1258754918630492,-0.00973537313102205,-0.023385728014038407,0.12856963498393256,2.01,-9.7043699239645,"dB(S(ground_T1,ground_T1)) []",-9.7043699239645
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,42.228203479819825,Patch,30.164685015923645,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,5.147117580197259,3.005175317345161,2.141942262852096,5.147117580197259,7.115640893396568,4.892697319579144,2.856630529795781,2.0360667897833613,4.892697319579144,6.8954834952193655,-130.0,0.257355879009863,0.1502587658672581,0.1070971131426048,0.257355879009863,-5.8946590632432425,0.0,RealizedGain,0.257355879009863,max,-0.06694579710460614,-0.292704020721657,0.05701263594771109,0.2470006904735995,0.3929594956846526,2.285,-7.37525666553444,"dB(S(ground_T1,ground_T1)) []",-7.37525666553444
2.5,6.3,1.575,0.5,0.01GHz,0.035,1.15,1.5,201.0,44.530569310816034,Patch,51.29989654085694,0.035,2.0,3.0,1.575,50.0,60.0,Interpolating,GHz,3.55237100618682,1.882123640592246,1.6702473655945753,3.55237100618682,5.505183167702673,3.2807191057137097,1.7381965386646034,1.5425225670491076,3.2807191057137097,5.159690478012271,130.0,0.05577222479713307,0.029549341157298258,0.02622288363983483,0.05577222479713307,-12.53582030820499,5.0,RealizedGain,0.05577222479713307,max,-0.0056085332405012255,0.13303596033664758,-0.022095689497220263,0.12347421334826512,0.18293201809452148,2.09,-17.8439688219202,"dB(S(ground_T1,ground_T1)) []",-17.8439688219202
